,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
76,76,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1624870821148,1624870948967,127819,16,3172,1624870821148,1624870948967,127819,16,3172,0,0,0,0,0,MDNS,Network,0,96.0.42.10.in-addr.arpa,,,,
77,77,0,fe80::2a16:7fff:feb9:81ba,28:16:7f:b9:81:ba,28:16:7f,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1624870821150,1624870948967,127817,11,2877,1624870821150,1624870948967,127817,11,2877,0,0,0,0,0,MDNS,Network,0,96.0.42.10.in-addr.arpa,,,,
78,78,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,44682,157.240.231.34,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870821265,1624870821978,713,17,2535,1624870821265,1624870821978,713,9,1449,1624870821299,1624870821977,678,8,1086,TLS.Messenger,Chat,0,mqtt-mini.facebook.com,159db30fc8fac7fb58bcaeee8785a687,fcb2d4d0991292272fcb1e464eedfd43,,
79,79,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,58418,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870822889,1624870823026,137,2,316,1624870822889,1624870822889,0,1,106,1624870823026,1624870823026,0,1,210,DNS,Network,0,content-signature-2.cdn.mozilla.net,,,,
80,80,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,49920,149.154.167.92,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870823821,1624870834428,10607,21,6833,1624870823821,1624870834428,10607,12,2432,1624870823897,1624870834425,10528,9,4401,TLS.Telegram,Chat,1,,,,,
81,81,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,39528,161.117.238.73,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870824395,1624870909261,84866,22,6217,1624870824395,1624870909261,84866,11,1664,1624870824617,1624870840965,16348,11,4553,TLS,Web,0,api.setting.intl.miui.com,9b02ebd3a43b62d825e1ac605b621dc8,4ef1b297bb817d8212165a86308bac5f,,
82,82,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57180,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870824654,1624870824754,100,2,230,1624870824654,1624870824654,0,1,96,1624870824754,1624870824754,0,1,134,DNS,Network,0,push.services.mozilla.com,,,,
83,83,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,48812,142.250.180.98,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624870824862,1624870825369,507,14,8400,1624870824862,1624870825369,507,6,3453,1624870824957,1624870825364,407,8,4947,QUIC.Google,Web,0,www.googleadservices.com,,,com.google.android.youtube Cronet/89.0.4389.9,
84,84,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38871,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825290,1624870825358,68,2,224,1624870825290,1624870825290,0,1,88,1624870825358,1624870825358,0,1,136,DNS,Network,0,ocsp.digicert.com,,,,
85,85,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52102,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825330,1624870825404,74,2,430,1624870825330,1624870825330,0,1,86,1624870825404,1624870825404,0,1,344,DNS.YouTube,Media,0,www.youtube.com,,,,
86,86,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,42801,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825330,1624870825419,89,2,318,1624870825330,1624870825330,0,1,86,1624870825419,1624870825419,0,1,232,DNS.YouTube,Media,0,www.youtube.com,,,,
87,87,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,47533,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825330,1624870825433,103,2,194,1624870825330,1624870825330,0,1,89,1624870825433,1624870825433,0,1,105,DNS.AmazonVideo,Video,0,www.primevideo.com,,,,
88,88,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,58255,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825421,1624870825508,87,2,219,1624870825421,1624870825421,0,1,84,1624870825508,1624870825508,0,1,135,DNS.Twitch,Video,0,www.twitch.tv,,,,
89,89,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,46633,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825421,1624870825531,110,2,203,1624870825421,1624870825421,0,1,84,1624870825531,1624870825531,0,1,119,DNS.Twitch,Video,0,www.twitch.tv,,,,
90,90,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,47806,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825425,1624870825488,63,2,334,1624870825425,1624870825425,0,1,101,1624870825488,1624870825488,0,1,233,DNS,Network,0,incoming.telemetry.mozilla.org,,,,
91,91,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34784,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825425,1624870825592,167,2,336,1624870825425,1624870825425,0,1,101,1624870825592,1624870825592,0,1,235,DNS,Network,0,incoming.telemetry.mozilla.org,,,,
92,92,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57222,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825445,1624870825503,58,2,216,1624870825445,1624870825445,0,1,108,1624870825503,1624870825503,0,1,108,DNS,Network,0,firefox.settings.services.mozilla.com,,,,
93,93,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,36705,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870825935,1624870825997,62,2,212,1624870825935,1624870825935,0,1,98,1624870825997,1624870825997,0,1,114,DNS.GoogleServices,Web,0,safebrowsing.googleapis.com,,,,
94,94,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,44379,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870826038,1624870826038,0,2,411,1624870826038,1624870826038,0,1,75,1624870826038,1624870826038,0,1,336,DNS.YouTube,Media,0,www.youtube.com,,,,
95,95,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,47987,142.250.180.142,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624870826059,1624870831168,5109,35,13991,1624870826059,1624870831168,5109,16,4702,1624870826173,1624870831124,4951,19,9289,QUIC.YouTube,Media,0,www.youtube.com,,,com.google.android.youtube Cronet/89.0.4389.9,
96,96,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,47950,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1624870826079,1624870826714,635,6,1002,1624870826079,1624870826714,635,6,1002,0,0,0,0,0,SSDP,System,0,,,,,
97,97,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,37863,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870826103,1624870826103,0,2,270,1624870826103,1624870826103,0,1,135,1624870826103,1624870826103,0,1,135,DNS.Amazon,Web,0,pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,,,,
98,98,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,53898,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870826186,1624870826283,97,2,231,1624870826186,1624870826186,0,1,84,1624870826283,1624870826283,0,1,147,DNS,Network,0,ocsp.pki.goog,,,,
99,99,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,43234,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,80,6,4,0,0,1624870826940,1624870826940,0,2,128,1624870826940,1624870826940,0,1,74,1624870826940,1624870826940,0,1,54,HTTP,Web,1,,,,,
100,100,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52634,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870828770,1624870828838,68,2,328,1624870828770,1624870828770,0,1,98,1624870828838,1624870828838,0,1,230,DNS,Network,0,shavar.services.mozilla.com,,,,
101,101,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41823,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870828770,1624870828919,149,2,232,1624870828770,1624870828770,0,1,98,1624870828919,1624870828919,0,1,134,DNS,Network,0,shavar.services.mozilla.com,,,,
102,102,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,39238,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870828926,1624870828926,0,2,186,1624870828926,1624870828926,0,1,93,1624870828926,1624870828926,0,1,93,DNS,Network,0,shavar.prod.mozaws.net,,,,
103,103,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,59580,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870829703,1624870829755,52,2,208,1624870829703,1624870829703,0,1,88,1624870829755,1624870829755,0,1,120,DNS.NetFlix,Video,0,codex.nflxext.com,,,,
104,104,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,53397,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870829703,1624870829755,52,2,210,1624870829703,1624870829703,0,1,89,1624870829755,1624870829755,0,1,121,DNS.NetFlix,Video,0,assets.nflxext.com,,,,
105,105,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49695,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870829703,1624870829773,70,2,230,1624870829703,1624870829703,0,1,99,1624870829773,1624870829773,0,1,131,DNS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,,,,
106,106,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56360,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870829703,1624870829778,75,2,254,1624870829703,1624870829703,0,1,99,1624870829778,1624870829778,0,1,155,DNS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,,,,
107,107,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,62773,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870831124,1624870831226,102,2,242,1624870831124,1624870831124,0,1,87,1624870831226,1624870831226,0,1,155,DNS,Network,0,it.iliad.rcs.telephony.goog,,,,
108,108,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,42122,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870831226,1624870831226,0,2,270,1624870831226,1624870831226,0,1,135,1624870831226,1624870831226,0,1,135,DNS.Amazon,Web,0,pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,,,,
109,109,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52934,45.57.90.1,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870831355,1624870891704,60349,43,12194,1624870831355,1624870891652,60297,23,2590,1624870831398,1624870891704,60306,20,9604,TLS.NetFlix,Video,0,codex.nflxext.com,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
110,110,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34474,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870831359,1624870831467,108,2,208,1624870831359,1624870831359,0,1,88,1624870831467,1624870831467,0,1,120,DNS,Network,0,cdn.cookielaw.org,,,,
111,111,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52936,45.57.90.1,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870831361,1624870891740,60379,42,11042,1624870831361,1624870891705,60344,22,2500,1624870831436,1624870891740,60304,20,8542,TLS.NetFlix,Video,0,codex.nflxext.com,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
112,112,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60492,93.184.220.29,b4:6b:fc:b4:0f:55,b4:6b:fc,80,6,4,0,0,1624870831477,1624871127424,295947,96,21209,1624870831477,1624871127424,295947,54,8132,1624870831549,1624871127423,295874,42,13077,HTTP,Web,0,ocsp.digicert.com,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0,application/ocsp-response
113,113,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33220,216.58.198.36,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870832760,1624871004268,171508,44,9168,1624870832760,1624871004268,171508,25,3205,1624870832808,1624871004267,171459,19,5963,TLS.Google,Web,0,www.google.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
114,114,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51199,216.58.198.36,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624870833415,1624870834890,1475,51,35423,1624870833415,1624870834810,1395,19,5488,1624870833502,1624870834890,1388,32,29935,QUIC.Google,Web,0,www.google.com,aa317df77057f1ba90ec1b128c53be9c,,,
115,115,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60478,142.250.184.67,b4:6b:fc:b4:0f:55,b4:6b:fc,80,6,4,0,0,1624870833613,1624870949195,115582,32,3214,1624870833613,1624870949195,115582,17,1515,1624870833652,1624870949194,115542,15,1699,HTTP.Google,Web,0,ocsp.pki.goog,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0,application/ocsp-response
116,116,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34044,142.250.180.67,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624870833984,1624870834805,821,196,187191,1624870833984,1624870834722,738,61,7871,1624870834108,1624870834805,697,135,179320,QUIC.Google,Web,0,www.gstatic.com,aa317df77057f1ba90ec1b128c53be9c,,,
117,117,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,58644,172.217.21.67,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870834800,1624870835140,340,20,5449,1624870834800,1624870835135,335,12,1592,1624870834868,1624870835140,272,8,3857,TLS.Google,Web,0,fonts.gstatic.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
118,118,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33357,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870836134,1624870836134,0,2,270,1624870836134,1624870836134,0,1,135,1624870836134,1624870836134,0,1,135,DNS.Amazon,Web,0,pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,,,,
119,119,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,37415,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870837522,1624870837582,60,2,365,1624870837522,1624870837522,0,1,112,1624870837582,1624870837582,0,1,253,DNS.NetFlix,Video,0,www.eu-west-1.internal.dradis.netflix.com,,,,
120,120,0,157.240.231.34,b4:6b:fc:b4:0f:55,b4:6b:fc,443,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,44638,6,4,0,0,1624870841120,1624870841165,45,2,120,1624870841120,1624870841120,0,1,66,1624870841165,1624870841165,0,1,54,TLS.Facebook,SocialNetwork,1,,,,,
121,121,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38811,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870848310,1624870848380,70,2,400,1624870848310,1624870848310,0,1,93,1624870848380,1624870848380,0,1,307,DNS.NetFlix,Video,0,www.dradis.netflix.com,,,,
122,122,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35478,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870848310,1624870848370,60,2,200,1624870848310,1624870848310,0,1,92,1624870848370,1624870848370,0,1,108,DNS,Media,0,twitch.map.fastly.net,,,,
123,123,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,9710,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870850959,1624870851032,73,2,187,1624870850959,1624870850959,0,1,74,1624870851032,1624870851032,0,1,113,DNS.WhatsApp,Chat,0,g.whatsapp.net,,,,
124,124,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38848,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870852355,1624870852358,3,2,390,1624870852355,1624870852355,0,1,153,1624870852358,1624870852358,0,1,237,DNS.Amazon,Web,0,dualstack.apiproxy-website-nlb-prod-1-5675d5ecda6efdd8.elb.eu-west-1.amazonaws.com,,,,
125,125,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,39360,20.190.160.7,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870852891,1624870862081,9190,27,10852,1624870852891,1624870862081,9190,15,2014,1624870852955,1624870862080,9125,12,8838,TLS.Microsoft,System,0,login.live.com,cdcb28b9b475212c227ea128ad2c93b7,7d8fd34fdb13a7fff30d5a52846b6c4c,,
126,126,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,40878,52.98.163.18,b4:6b:fc:b4:0f:55,b4:6b:fc,993,6,4,0,0,1624870854460,1624870856113,1653,81,17835,1624870854460,1624870856113,1653,45,5085,1624870854511,1624870856112,1601,36,12750,IMAPS.Microsoft365,Email,0,imap-mail.outlook.com,312c0b788e784899a8cc07c960430c3a,,,
127,127,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51815,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870876863,1624870876934,71,2,334,1624870876863,1624870876863,0,1,101,1624870876934,1624870876934,0,1,233,DNS,Network,0,incoming.telemetry.mozilla.org,,,,
128,128,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,54310,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870882146,1624870882190,44,2,168,1624870882146,1624870882146,0,1,84,1624870882190,1624870882190,0,1,84,DNS,Network,0,ipv4only.arpa,,,,
129,129,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,32942,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870890391,1624870890511,120,2,401,1624870890391,1624870890391,0,1,112,1624870890511,1624870890511,0,1,289,DNS.NetFlix,Video,0,www.eu-west-1.internal.dradis.netflix.com,,,,
130,130,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52728,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870896514,1624870896576,62,2,232,1624870896514,1624870896514,0,1,88,1624870896576,1624870896576,0,1,144,DNS.NetFlix,Video,0,codex.nflxext.com,,,,
131,131,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52974,45.57.90.1,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870896514,1624870956666,60152,147,104848,1624870896514,1624870956666,60152,68,5715,1624870896592,1624870956665,60073,79,99133,TLS.NetFlix,Video,0,codex.nflxext.com,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
132,132,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56812,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870896956,1624870897385,429,49,27192,1624870896956,1624870897385,429,27,2690,1624870897011,1624870897385,374,22,24502,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
133,133,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56814,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870896957,1624871066889,169932,2123,1702780,1624870896957,1624871066863,169906,981,74866,1624870897011,1624871066889,169878,1142,1627914,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
134,134,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60093,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870897219,1624870897219,0,2,178,1624870897219,1624870897219,0,1,89,1624870897219,1624870897219,0,1,89,DNS.Microsoft,Cloud,0,cs9.wac.phicdn.net,,,,
135,135,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34647,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870899573,1624870899659,86,2,423,1624870899573,1624870899573,0,1,92,1624870899659,1624870899659,0,1,331,DNS.NetFlix,Video,0,push.prod.netflix.com,,,,
136,136,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,50990,2.20.157.241,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870899730,1624871015374,115644,48,9480,1624870899730,1624871015374,115644,25,3337,1624870899791,1624871015373,115582,23,6143,TLS.NetFlix,Video,0,ae.nflximg.net,494711969b86ffeb147555d20dde66a3,35af4c8cd9495354f7d701ce8ad7fd2d,,
137,137,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,59540,52.16.16.21,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870899736,1624870900415,679,30,8916,1624870899736,1624870900279,543,15,4034,1624870899808,1624870900415,607,15,4882,TLS.NetFlix,Video,0,push.prod.netflix.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
138,138,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,55102,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870900126,1624870900171,45,2,464,1624870900126,1624870900126,0,1,94,1624870900171,1624870900171,0,1,370,DNS.NetFlix,Video,0,ichnaea-web.netflix.com,,,,
139,139,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57705,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870901998,1624870901998,0,2,270,1624870901998,1624870901998,0,1,135,1624870901998,1624870901998,0,1,135,DNS.Amazon,Web,0,pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,,,,
140,140,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38876,54.73.239.34,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870902592,1624871023866,121274,38,10554,1624870902592,1624871023798,121206,19,4276,1624870902674,1624871023866,121192,19,6278,TLS.NetFlix,Video,0,push.prod.netflix.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
141,141,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34947,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870905315,1624870905352,37,2,236,1624870905315,1624870905315,0,1,110,1624870905352,1624870905352,0,1,126,DNS.NetFlix,Video,0,ipv4-c022-rom001-ix.1.oca.nflxvideo.net,,,,
142,142,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43898,45.57.72.144,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870905382,1624870965795,60413,43,12857,1624870905382,1624870965770,60388,24,2764,1624870905407,1624870965795,60388,19,10093,TLS.NetFlix,Video,0,ipv4-c022-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
143,143,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51336,45.57.72.139,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870905692,1624870946984,41292,2725,2526195,1624870905692,1624870946984,41292,1066,76690,1624870905763,1624870946913,41150,1659,2449505,TLS.NetFlix,Video,0,ipv4-c017-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
144,144,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51340,45.57.72.139,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870906465,1624870947013,40548,4634,4168171,1624870906465,1624870947013,40548,1909,132679,1624870906531,1624870946954,40423,2725,4035492,TLS.NetFlix,Video,0,ipv4-c017-rom001-ix.1.oca.nflxvideo.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
145,145,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,16804,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870908631,1624870908692,61,2,452,1624870908631,1624870908631,0,1,86,1624870908692,1624870908692,0,1,366,DNS.PlayStore,SoftwareUpdate,0,android.clients.google.com,,,,
146,146,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,45972,255.255.255.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,1716,17,4,0,0,1624870911944,1624870911945,1,2,3386,1624870911944,1624870911945,1,2,3386,0,0,0,0,0,Unknown,Unspecified,0,,,,,
147,147,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60494,93.184.220.29,b4:6b:fc:b4:0f:55,b4:6b:fc,80,6,4,0,0,1624870831504,1624871127404,295900,96,19116,1624870831504,1624871127404,295900,53,7675,1624870831556,1624871127403,295847,43,11441,HTTP,Web,0,ocsp.digicert.com,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0,application/ocsp-response
148,148,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60498,93.184.220.29,b4:6b:fc:b4:0f:55,b4:6b:fc,80,6,4,0,0,1624870831508,1624870837080,5572,6,412,1624870831508,1624870837080,5572,4,272,1624870831568,1624870837079,5511,2,140,HTTP,Web,1,,,,,
149,149,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,39067,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870831720,1624870831800,80,2,222,1624870831720,1624870831720,0,1,95,1624870831800,1624870831800,0,1,127,DNS,Network,0,geolocation.onetrust.com,,,,
